toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,toipfx
4623.01,56399553,KP,04h10m40.9s,62.670422,+24d24m05.96s,24.401656,16.452,0.102,-0.102,0,-21.988,0.064,-0.064,0,2459475.969231,1.13e-4,-1.13e-4,0,-16.762404586173115,9e-7,-9e-7,0,2.2220346,0.0148688,-0.0148688,0,22348.116177822623,110.01012,-110.01012,0,12.871355122970478,1.0703219,-1.0703219,0,284.4141772,NA,NA,NA,1050.9255269663834,NA,NA,NA,11.5476,0.006,-0.006,0,178.475,1.3105,-1.3105,0,5387.06,142.59,-142.59,0,4.58431,0.106817,-0.106817,0,0.8108052079647213,0.0678241,-0.0678241,0,2021-11-09T21:10:52Z,2024-11-26T16:02:02Z,83
7235.01,20607624,PC,18h57m29.12s,284.371343,+34d53m53.58s,34.898216,-7.802,1.266,-1.266,0,-11.967,1.16,-1.16,0,2460531.032727,5.21e-4,-5.21e-4,0,-26.02663018440388,2.4e-6,-2.4e-6,0,2.014,0.063,-0.063,0,8217.822615230109,175.159,-175.159,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10.84,0.033,-0.033,0,663.6794,113.274,-113.274,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,2025-03-06T22:39:52Z,2025-08-11T12:03:48Z,84
6150.01,434186655,PC,22h43m58.1s,340.992089,+22d17m20.01s,22.288893,49.096,0.17,-0.17,0,-19.975,0.132,-0.132,0,2459851.633598,0.001381,-0.001381,0,3.32205580456456,1.183e-4,-1.183e-4,0,1.108,0.284,-0.284,0,18492.833901752918,21405.6,-21405.6,0,13.774192646673647,4.12586,-4.12586,0,215.564,NA,NA,NA,1019.2268441935789,NA,NA,NA,13.5156,0.007,-0.007,0,209.656,4.5775,-4.5775,0,3818,157,-157,0,4.6,0.01,-0.01,0,0.6665247391781801,0.02,-0.02,0,2023-03-30T21:13:39Z,2024-08-22T10:08:01Z,85
5896.01,14956304,PC,20h26m02.24s,306.50933,+36d12m55s,36.215279,-6.691,0.068,-0.068,0,23.803,0.076,-0.076,0,2459823.401763,0.003753,-0.003753,0,-7.488656085538124,1.46e-5,-1.46e-5,0,2.633,0.396,-0.396,0,14071.56141340105,1221.79,-1221.79,0,6.850208195050282,0.420721,-0.420721,0,815.756,NA,NA,NA,1512.4798759216155,NA,NA,NA,14.6656,0.008,-0.008,0,284.245,3.675,-3.675,0,3662,157,-157,0,4.67,0.01,-0.01,0,0.5795739416589014,0.02,-0.02,0,2022-11-08T19:58:10Z,2024-08-22T10:08:01Z,86
4144.01,313194972,PC,05h46m28.27s,86.617798,+75d02m43.94s,75.045539,-1.746,0.034,-0.034,0,-14.478,0.042,-0.042,0,2459744.991419,9.46e-4,-9.46e-4,0,-50.35478807421265,2.31e-5,-2.31e-5,0,5.729,0.229,-0.229,0,15046.115302416036,1.99691,-1.99691,0,11.379787995715859,0.641715,-0.641715,0,62.5724,NA,NA,NA,774.3144061701391,NA,NA,NA,11.9039,0.006,-0.006,0,260.002,1.603,-1.603,0,5442,129.4,-129.4,0,4.49,0.08,-0.08,0,0.8973780583626063,0.05,-0.05,0,2021-06-23T15:28:29Z,2024-08-22T10:08:01Z,87
3392.01,80174172,FP,08h05m43.09s,121.429562,-42d42m08.49s,-42.702359,NA,NA,NA,NA,NA,NA,NA,NA,2459278.729272,0.003242,-0.003242,0,-9.327359953768813,6e-6,-6e-6,0,1.604,0.324,-0.324,0,4804.428832728775,14.5173,-14.5173,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,13.494,0.276,-0.276,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,2021-06-16T22:56:26Z,2024-08-22T10:08:01Z,88
1014.01,96246348,FP,06h54m14.78s,103.561602,-34d13m22.15s,-34.22282,-13.063,0.078,-0.078,0,9.737,0.141,-0.141,0,2459985.657041,3.09e-4,-3.09e-4,0,-18.15817352399511,2.3e-6,-2.3e-6,0,0.9484999,0.0413901,-0.0413901,0,2836.009998403496,51.88166,-51.88166,0,NA,NA,NA,0,1650.422071,NA,NA,NA,1662.9518749428464,NA,NA,NA,7.678,0.012,-0.012,0,224.672,2.8445,-2.8445,0,9307,938.9,-938.9,0,NA,NA,NA,0,NA,NA,NA,0,2019-07-24T15:58:33Z,2023-11-20T10:08:02Z,89
5776.01,310728245,PC,17h36m41.96s,264.17484,+20d13m08.7s,20.219083,-2.632,0.034,-0.034,0,-13.769,0.046,-0.046,0,2459765.925587,0.002066,-0.002066,0,44.12396175141042,3.69e-5,-3.69e-5,0,4.13,0.302,-0.302,0,4179.9023569926485,4.11025,-4.11025,0,13.456552801474736,0.754848,-0.754848,0,782.898,NA,NA,NA,1505.87092442033,NA,NA,NA,12.1884,0.007,-0.007,0,676.452,10.4015,-10.4015,0,5900,117.7,-117.7,0,3.98,0.08,-0.08,0,1.7507228969934097,0.08,-0.08,0,2022-09-01T23:42:07Z,2024-08-22T12:02:41Z,90
4308.01,144193715,CP,21h51m00.74s,327.753069,-43d33m44.51s,-43.562364,-72.111,0.063,-0.063,0,-1.864,0.06,-0.06,0,2460163.674868,0.004419,-0.004419,0,-111.41639023008808,3.39e-5,-3.39e-5,0,2.616,0.642,-0.642,0,1073.8622086582664,83.338,-83.338,0,2.4586590273249684,0.193343,-0.193343,0,55.3616,NA,NA,NA,814.6846550373708,NA,NA,NA,10.339,0.006,-0.006,0,108.932,0.638,-0.638,0,5015,180,-180,0,4.47652,0.304279,-0.304279,0,0.7898307261861712,0.05,-0.05,0,2021-07-19T00:13:44Z,2023-12-03T12:03:15Z,91
3880.01,138973825,PC,12h32m43.38s,188.180754,+34d29m41.32s,34.49481,-55.043,0.045,-0.045,0,-12.371,0.038,-0.038,0,2458925.516992,0.002603,-0.002603,0,3.7399936759647714,4.185e-4,-4.185e-4,0,1.076,0.372,-0.372,0,6349.633460213811,174.87,-174.87,0,8.096981672590095,NA,NA,0,108.567,NA,NA,NA,879.953043077813,NA,NA,NA,13.0673,0.006,-0.006,0,300.232,2.809,-2.809,0,4501,37,-37,0,4.41,NA,NA,0,0.8758333332176677,NA,NA,0,2021-06-23T15:22:05Z,2024-08-22T10:08:01Z,92
7259.01,160103855,PC,21h27m46.8s,321.945002,+32d35m05.57s,32.584881,22.337,0.033,-0.033,0,-1.421,0.057,-0.057,0,2460570.814668,0.005145,-0.005145,0,-77.05955529588223,1.31e-4,-1.31e-4,0,5.575,0.619,-0.619,0,4422.310549336392,224.516,-224.516,0,8.163609598062841,0.529668,-0.529668,0,101.082,NA,NA,NA,909.0139424290522,NA,NA,NA,12.1708,0.011,-0.011,0,513.184,8.9025,-8.9025,0,5975,145.1,-145.1,0,4.21,0.08,-0.08,0,1.364045746571558,0.07,-0.07,0,2025-03-06T22:41:35Z,2025-08-07T12:04:56Z,93
5747.01,4918918,CP,09h53m30.8s,148.37832,+35d34m13.97s,35.570548,-87.855,0.078,-0.078,0,-177.216,0.071,-0.071,0,2458870.47457,7.75e-4,-7.75e-4,0,-5.496490308018777,1.37e-5,-1.37e-5,0,0.9004508,0.1023305,-0.1023305,0,817.3574299048937,88.985146,-88.985146,0,1.4935250481063307,0.1305306,-0.1305306,0,225.4185164,NA,NA,NA,1043.8951539555999,NA,NA,NA,10.7818,0.008,-0.008,0,28.5321,0.0512,-0.0512,0,3466,157,-157,0,4.80761,0.0044893,-0.0044893,0,0.41621959088165356,0.0124246,-0.0124246,0,2022-09-01T23:35:31Z,2025-04-21T12:03:49Z,94
1824.01,142387023,CP,13h10m55.49s,197.731229,+61d44m41.46s,61.744849,4.548,0.049,-0.049,0,16.362,0.044,-0.044,0,2460362.103539,0.00271,-0.00271,0,81.95428675629125,6.06e-5,-6.06e-5,0,3.847,0.26,-0.26,0,974.571807521677,30.2312,-30.2312,0,2.4550877932316872,0.154326,-0.154326,0,14.6287,NA,NA,NA,499.5684448220841,NA,NA,NA,8.9754,0.006,-0.006,0,59.4314,0.1297,-0.1297,0,5182,127.3,-127.3,0,4.55,0.08,-0.08,0,0.8249782691580037,0.05,-0.05,0,2020-04-17T11:50:40Z,2025-04-20T12:03:53Z,95
1071.01,120247528,KP,18h40m44.2s,280.184169,-58d27m33.8s,-58.459388,-27.094,0.052,-0.052,0,-30.897,0.048,-0.048,0,2458655.394059,3.76e-4,-3.76e-4,0,16.817105130126173,2e-6,-2e-6,0,2.0550535,0.0377042,-0.0377042,0,10181.172419427281,290.74887,-290.74887,0,13.188400180384745,0.7620152,-0.7620152,0,515.0014435,NA,NA,NA,1180.5559400248865,NA,NA,NA,11.5803,0.006,-0.006,0,290.198,2.937,-2.937,0,5639,188,-188,0,4.37172,2.00387,-2.00387,0,1.1180613176557495,0.0591758,-0.0591758,0,2019-08-16T20:20:42Z,2025-08-29T16:00:02Z,96
6277.01,462206806,PC,10h01m51.32s,150.46383,-55d39m37.34s,-55.660373,4.081,0.061,-0.061,0,5.649,0.054,-0.054,0,2460016.245278,5.48e-4,-5.48e-4,0,46.035560986356636,6.47e-5,-6.47e-5,0,2.8544595,0.0437073,-0.0437073,0,16300.257022154176,194.57823,-194.57823,0,14.573410140891726,0.7638092,-0.7638092,0,582.4015776,NA,NA,NA,1207.6563479658491,NA,NA,NA,11.9905,0.006,-0.006,0,362.374,5.0405,-5.0405,0,5704,131.889,-131.889,0,4.36494,0.0786546,-0.0786546,0,1.1113753093128318,0.0559673,-0.0559673,0,2023-04-27T20:49:01Z,2025-07-09T16:00:02Z,97
6245.01,446157122,PC,05h54m47.82s,88.699253,+80d05m40.61s,80.094614000000007,-150.687,0.07,-0.07,0,-6.745,0.081,-0.081,0,2458818.754695,8.72e-4,-8.72e-4,0,13.67095683441997,1.04e-5,-1.04e-5,0,0.7022664,0.4023175,-0.4023175,0,1460.950487112468,201.83324,-201.83324,0,0.8919653793838211,1.3004019,-1.3004019,0,7.3383538,NA,NA,NA,361.40918631990417,NA,NA,NA,12.133,0.007,-0.007,0,22.1852,0.02325,-0.02325,0,3106,157,-157,0,5.00517,0.0163985,-0.0163985,0,0.23247865623410352,0.0070855,-0.0070855,0,2023-04-03T20:52:04Z,2024-10-23T12:03:04Z,98
177.01,262530407,CP,01h21m45.22s,20.438428,-46d42m53s,-46.714723,-111.206,0.058,-0.058,0,-79.827,0.068,-0.068,0,2460204.963281,8.83e-4,-8.83e-4,0,-1.0975117083685824,1.7e-6,-1.7e-6,0,1.142,0.173,-0.173,0,1364.7250602562058,120.577,-120.577,0,2.030847739777598,0.114301,-0.114301,0,23.0419,NA,NA,NA,613.1993021296464,NA,NA,NA,9.49275,0.007,-0.007,0,22.4751,0.02605,-0.02605,0,3703,66,-66,0,4.76229,0.061557,-0.061557,0,0.5204540592622534,0.02,-0.02,0,2018-12-20T17:24:11Z,2024-10-01T10:08:01Z,99
4847.01,186541435,PC,08h51m14.35s,132.809802,-31d54m53.08s,-31.914744,-3.365,2.109,-2.109,0,4.235,2.109,-2.109,0,2459271.910973,0.00436,-0.00436,0,190.43141932689608,5.47e-5,-5.47e-5,0,2.322,0.395,-0.395,0,4808.885419878273,9.91938,-9.91938,0,NA,NA,NA,0,27.9177,NA,NA,NA,666.1281735859676,NA,NA,NA,12.3056,0.006,-0.006,0,NA,NA,NA,0,4332.6,93,-93,0,NA,NA,NA,0,NA,NA,NA,0,2021-12-21T22:31:52Z,2024-08-22T10:08:01Z,100
6013.01,53728859,KP,00h52m00.22s,13.000916,+34d43m42.25s,34.728402,25.519,0.067,-0.067,0,2.859,0.051,-0.051,0,2459853.92256,7.26e-4,-7.26e-4,0,-17.924908844553627,1.483e-4,-1.483e-4,0,3.1400826,0.0617541,-0.0617541,0,13735.976556588754,219.84996,-219.84996,0,12.346610828628949,0.6672009,-0.6672009,0,554.7122128,NA,NA,NA,1285.79929262394,NA,NA,NA,12.3396,0.008,-0.008,0,401.319,5.4685,-5.4685,0,5698.38,110.615,-110.615,0,4.40322,0.0743345,-0.0743345,0,1.053705698656915,0.0524472,-0.0524472,0,2022-12-15T22:35:22Z,2022-12-17T12:02:41Z,101
835.01,405700729,PC,12h48m13.76s,192.057325,-56d53m39.54s,-56.894318,-59.842,0.069,-0.069,0,-11.593,0.077,-0.077,0,2458600.307433,0.001139,-0.001139,0,-43.28067848781026,9.6e-6,-9.6e-6,0,1.4903703,0.1225143,-0.1225143,0,2051.1681812176294,152.79448,-152.79448,0,4.739776660041227,0.3681557,-0.3681557,0,229.2252519,NA,NA,NA,1034.186864086709,NA,NA,NA,10.849,0.006,-0.006,0,166.834,1.7535,-1.7535,0,6012,192,-192,0,4.76675,0.46946,-0.46946,0,0.8754779905393623,0.0481784,-0.0481784,0,2019-06-17T17:15:56Z,2025-04-30T12:03:16Z,102
7209.01,425706173,PC,19h12m50.07s,288.208639,+28d57m03.24s,28.950899,0.782,0.039,-0.039,0,-2.808,0.043,-0.043,0,2460529.881502,0.00345,-0.00345,0,-11.462282822014958,1.06e-5,-1.06e-5,0,4.765,0.447,-0.447,0,3829.4518128948166,157.619,-157.619,0,13.535544185769005,0.835561,-0.835561,0,7168.32,NA,NA,NA,2522.871654126406,NA,NA,NA,12.6037,0.009,-0.009,0,1488.49,59.26,-59.26,0,7495,130.2,-130.2,0,3.92,0.09,-0.09,0,2.4075074308337654,0.13,-0.13,0,2025-03-06T22:39:52Z,2025-09-09T12:04:04Z,103
2996.01,35855047,PC,09h56m19.17s,149.079889,-46d37m28.31s,-46.62453,-18.884,0.039,-0.039,0,-20.707,0.038,-0.038,0,2459300.796358,0.003057,-0.003057,0,-0.24606957247367708,1.55e-5,-1.55e-5,0,3.095,0.495,-0.495,0,1885.625124817055,2.76657,-2.76657,0,5.1442860824285335,0.326982,-0.326982,0,1735.39,NA,NA,NA,1871.9392760669098,NA,NA,NA,11.6828,0.006,-0.006,0,354.772,3.1075,-3.1075,0,5939,131.2,-131.2,0,4.32,0.08,-0.08,0,1.169711262934033,0.06,-0.06,0,2021-06-04T01:29:40Z,2024-08-22T10:08:01Z,104
1130.02,254113311,CP,19h05m30.24s,286.376004,-41d26m15.5s,-41.43764,12.538,0.088,-0.088,0,-27.18,0.071,-0.071,0,2460126.924264,8.22e-4,-8.22e-4,0,28.49798554291061,2.958e-4,-2.958e-4,0,1.8373729,0.0777888,-0.0777888,0,2632.5905445309363,99.40586,-99.40586,0,3.759045274396148,0.5705166,-0.5705166,0,84.108766,NA,NA,NA,745.7073656496873,NA,NA,NA,10.1429,0.006,-0.006,0,58.2609,0.16955,-0.16955,0,4236,122.3,-122.3,0,4.52,0.1,-0.1,0,0.7385571486507089,0.0675678,-0.0675678,0,2019-09-03T17:42:04Z,2025-07-22T12:04:25Z,105
725.01,410245915,FP,08h55m51.57s,133.964876,-20d16m29.2s,-20.274779,-1.1,2.7,-2.7,0,-5.3,2.9,-2.9,0,2459986.360794,0.00156,-0.00156,0,5.101421861267945,1.7e-6,-1.7e-6,0,1.681,0.297,-0.297,0,994.3122403393271,921.917,-921.917,0,7.296070496881536,NA,NA,0,33896,NA,NA,NA,NA,NA,NA,NA,10.2658,0.006,-0.006,0,272.834,NA,NA,0,6173.3,152.9,-152.9,0,4.22,2,-2,0,1.5178130141794361,NA,NA,0,2019-05-24T18:24:57Z,2023-03-08T10:10:02Z,106
5966.01,404610583,FP,22h24m35.43s,336.147609,+16d52m43.88s,16.878856,-28.915,0.072,-0.072,0,-48.469,0.083,-0.083,0,2459826.813152,3.88e-4,-3.88e-4,0,-0.20346385435386607,8.98e-5,-8.98e-5,0,2.441937,0.0256156,-0.0256156,0,11652.4176079425,179.25853,-179.25853,0,12.081657499011914,0.6039479,-0.6039479,0,591.3277978,NA,NA,NA,1240.8090768252457,NA,NA,NA,10.5332,0.007,-0.007,0,202.773,2.362,-2.362,0,6084,129.616,-129.616,0,4.45887,0.0815947,-0.0815947,0,1.0394155089216304,0.0510854,-0.0510854,0,2022-11-16T01:06:41Z,2024-09-02T12:03:01Z,107
1088.01,343648136,FA,18h09m14.73s,272.311383,-76d18m03.44s,-76.300955,-23.549,0.047,-0.047,0,-45.079,0.054,-0.054,0,2458626.38955,0.00222,-0.00222,0,-8.730353410091118,1.7e-4,-1.7e-4,0,2.236,0.103,-0.103,0,1563.3903937889243,1.67219,-1.67219,0,5.481691363932241,0.324737,-0.324737,0,3534.3,NA,NA,NA,2143.105993121801,NA,NA,NA,10.4613,0.006,-0.006,0,240.901,1.98,-1.98,0,6093,131,-131,0,4.2,0.08,-0.08,0,1.411599646029516,0.07,-0.07,0,2019-08-06T19:30:24Z,2021-10-29T12:59:15Z,108
545.01,37168957,KP,06h32m41.38s,98.172417,-00d01m53.77s,-0.031604,2.335,0.068,-0.068,0,-3.26,0.066,-0.066,0,2459203.608483,0.001367,-0.001367,0,23.320277308283273,3.9e-6,-3.9e-6,0,2.3058232,0.0969878,-0.0969878,0,25585.43965663022,843.5981,-843.5981,0,15.061501349821038,0.5327904,-0.5327904,0,823.7008783,NA,NA,NA,1373.8782583800598,NA,NA,NA,14.2465,0.019,-0.019,0,764.889,26.699,-26.699,0,5440,NA,NA,0,4.41615,NA,NA,0,0.9313078516562441,NA,NA,0,2019-03-28T00:07:14Z,2021-12-02T10:10:02Z,109
2998.01,34737413,PC,09h48m41.9s,147.174566,-46d04m50.07s,-46.080575,-7.857,0.051,-0.051,0,5.478,0.047,-0.047,0,2459303.240519,0.005221,-0.005221,0,15.546180900809944,1.46e-5,-1.46e-5,0,2.297,0.429,-0.429,0,2363.7915028867656,6.05794,-6.05794,0,9.913292354882321,0.763196,-0.763196,0,3456.41,NA,NA,NA,2140.7664383198803,NA,NA,NA,12.5382,0.006,-0.006,0,1019.27,33.476,-33.476,0,6683,126.4,-126.4,0,3.96,0.09,-0.09,0,2.017684570702668,0.11,-0.11,0,2021-06-04T01:29:41Z,2024-08-22T10:08:01Z,110
3092.01,274911536,PC,09h58m17.68s,149.573667,-58d55m35.65s,-58.926569,-31.179,0.033,-0.033,0,23.374,0.029,-0.029,0,2459331.270289,0.002144,-0.002144,0,-27.575093464903155,2.05e-5,-2.05e-5,0,1.81,0.251,-0.251,0,6977.340635363122,10.3836,-10.3836,0,7.898335480108733,0.473348,-0.473348,0,177.763,NA,NA,NA,1015.9962979653039,NA,NA,NA,12.8017,0.006,-0.006,0,449.139,3.414,-3.414,0,6273,129.7,-129.7,0,4.59,0.08,-0.08,0,0.9221060140183751,0.04,-0.04,0,2021-06-04T01:36:33Z,2025-04-26T12:03:08Z,111
108.01,289793076,KP,21h07m50.76s,316.96148,-26d05m48.19s,-26.09672,3.479,0.063,-0.063,0,-10.313,0.038,-0.038,0,2458328.08383,4.39e-4,-4.39e-4,0,23.94998107326153,4.3e-6,-4.3e-6,0,2.5984575,0.0611654,-0.0611654,0,22290.53459469318,490.51093,-490.51093,0,12.112382844213645,0.2679916,-0.2679916,0,315.9871326,NA,NA,NA,1079.6413633176812,NA,NA,NA,13.163,0.01,-0.01,0,421.855,8.339,-8.339,0,5523,NA,NA,0,4.52192,NA,NA,0,0.8010524259643645,NA,NA,0,2018-09-05T18:49:20Z,2021-10-29T12:59:15Z,112
7060.02,469810663,PC,20h00m11.31s,300.047116,-71d58m00.71s,-71.966865,-32.655,0.034,-0.034,0,6.241,0.046,-0.046,0,2460070.899941,0.007178,-0.007178,0,5856.765618482492,4.252e-4,-4.252e-4,0,3.285,0.773,-0.773,0,1322.7725338666905,118.721,-118.721,0,4.454371083937306,0.365865,-0.365865,0,4.48172,NA,NA,NA,385.58259056613326,NA,NA,NA,10.0094,0.006,-0.006,0,191.394,1.0415,-1.0415,0,6009.6,128.5,-128.5,0,4.22,0.08,-0.08,0,1.3434620772899182,0.07,-0.07,0,2024-10-03T21:16:50Z,2024-10-04T12:02:59Z,113
7436.01,305830609,PC,00h51m44.01s,12.93336,+48d34m50.31s,48.580641,-8.007,0.086,-0.086,0,-0.665,0.108,-0.108,0,2460629.162988,0.003999,-0.003999,0,46.51448337503028,1.64e-5,-1.64e-5,0,2.202,0.438,-0.438,0,1887.1449375271986,165.591,-165.591,0,13.907419424373133,1.74746,-1.74746,0,405.221,NA,NA,NA,1228.831314772484,NA,NA,NA,12.1625,0.007,-0.007,0,1372.43,148.655,-148.655,0,6525,124.1,-124.1,0,3.54,0.12,-0.12,0,3.2490362545862874,0.37,-0.37,0,2025-05-01T20:33:15Z,2025-09-09T12:04:04Z,114
5517.01,307951656,PC,09h54m28.15s,148.617274,+24d18m10.19s,24.302831,12.7,0.055,-0.055,0,-5.674,0.055,-0.055,0,2459578.586941,0.002883,-0.002883,0,11.449806815703958,3.69e-5,-3.69e-5,0,4.382,0.314,-0.314,0,7797.183507658131,6.46395,-6.46395,0,13.585570034575685,NA,NA,0,639.287,NA,NA,NA,1333.5560368034076,NA,NA,NA,13.4016,0.008,-0.008,0,1016.76,43.416,-43.416,0,5737,123,-123,0,4.06,NA,NA,0,1.5476229526947445,NA,NA,0,2022-04-20T19:54:57Z,2024-08-22T10:08:01Z,115
712.03,150151262,FA,06h11m44.67s,92.936106,-65d49m33.02s,-65.825839,-2.929,0.047,-0.047,0,31.003,0.045,-0.045,0,2458417.120619,0.005172,-0.005172,0,-559.5369701029231,0.005896,-0.005896,0,5.592988,0.414857,-0.414857,0,1570.6044421989714,170.5844,-170.5844,0,3.262247349939225,1.020019,-1.020019,0,3.3582641,NA,NA,NA,329.96839602504724,NA,NA,NA,9.9059,0.006,-0.006,0,58.6212,0.0796,-0.0796,0,4504,168,-168,0,4.58833,0.2,-0.2,0,0.8405952893907754,0.128211,-0.128211,0,2019-05-24T15:31:12Z,2021-11-03T10:10:02Z,116
2989.01,97825640,PC,11h24m55.6s,171.231675,-27d03m44.5s,-27.062362,-118.094,0.035,-0.035,0,-15.536,0.03,-0.03,0,2459302.224996,3.6e-4,-3.6e-4,0,28.183608728524415,2.4e-6,-2.4e-6,0,2.18,0.061,-0.061,0,27876.314953027377,3.30633,-3.30633,0,13.46755031365319,1.19502,-1.19502,0,86.7639,NA,NA,NA,829.493989684888,NA,NA,NA,12.7103,0.006,-0.006,0,195.795,1.0065,-1.0065,0,4262,123,-123,0,4.49,0.1,-0.1,0,0.784569955720321,0.07,-0.07,0,2021-06-04T01:29:39Z,2024-08-22T10:08:01Z,117
5198.01,193628179,FP,17h46m14.94s,266.562261,+46d29m54.03s,46.498341,6.191,0.042,-0.042,0,-10.148,0.047,-0.047,0,2459415.348922,7.66e-4,-7.66e-4,0,-20.510913629152736,8.3e-6,-8.3e-6,0,2.91,0.215,-0.215,0,8621.46826756214,2.30303,-2.30303,0,13.22658130568883,0.746512,-0.746512,0,689.893,NA,NA,NA,1535.0756400137918,NA,NA,NA,11.9993,0.008,-0.008,0,504.372,5.6395,-5.6395,0,5957.4,142.7,-142.7,0,4.18,0.08,-0.08,0,1.3904574234442755,0.08,-0.08,0,2022-02-28T23:22:42Z,2024-08-22T10:08:01Z,118
6133.01,129107501,FP,22h47m25.03s,341.854293,+37d41m27.73s,37.691036,3.999,0.031,-0.031,0,-9.416,0.037,-0.037,0,2459850.633702,9.82e-4,-9.82e-4,0,22.914679804798606,2.853e-4,-2.853e-4,0,3.519,0.177,-0.177,0,24792.19665954914,578.839,-578.839,0,20.75710111828598,0.959386,-0.959386,0,869.445,NA,NA,NA,1457.5153507524112,NA,NA,NA,11.5102,0.009,-0.009,0,402.816,4.684,-4.684,0,6364,132.4,-132.4,0,4.3,0.09,-0.09,0,1.3145243192306573,0.06,-0.06,0,2023-03-30T21:13:37Z,2024-09-02T12:03:01Z,119
6425.01,107776260,PC,07h26m00.56s,111.502316,-25d29m29.71s,-25.491586,-2.762,0.038,-0.038,0,3.661,0.048,-0.048,0,2459977.389004,0.002725,-0.002725,0,215.34006837933845,4.03e-5,-4.03e-5,0,3.453,0.313,-0.313,0,4593.4705115750585,199.004,-199.004,0,11.810064372212194,0.671513,-0.671513,0,110.449,NA,NA,NA,908.4902487423443,NA,NA,NA,11.9634,0.006,-0.006,0,792.402,18.2695,-18.2695,0,6716,127.8,-127.8,0,4.07,0.09,-0.09,0,1.836388191964355,0.09,-0.09,0,2023-05-03T22:26:17Z,2024-08-22T10:08:01Z,120
2096.02,142748283,CP,10h06m28.49s,151.618699,+74d49m37.96s,74.827211,-26.044,0.076,-0.076,0,-75.114,0.094,-0.094,0,2458687.53823,0.001196,-0.001196,0,-84.24436268212024,1.4e-5,-1.4e-5,0,1.4551851,0.1603285,-0.1603285,0,5915.651837420905,425.97147,-425.97147,0,2.0429189837330846,0.1852531,-0.1852531,0,3.8775285,NA,NA,NA,298.1523607073484,NA,NA,NA,13.4764,0.007,-0.007,0,48.4809,0.098,-0.098,0,3285,157,-157,0,4.98992,0.014318000000000001,-0.014318000000000001,0,0.25135864254046386,0.0073474,-0.0073474,0,2020-07-15T20:44:32Z,2023-12-03T12:03:15Z,121
3497.01,21113347,KP,12h27m08.95s,186.787304,-48d58m42.28s,-48.978411,NA,NA,NA,NA,NA,NA,NA,NA,2459310.816804,7.58e-4,-7.58e-4,0,70.10066064551279,6.4e-6,-6.4e-6,0,3.5060865,0.0663248,-0.0663248,0,7940.98481059816,125.55036,-125.55036,0,10.001640732284047,0.1259614,-0.1259614,0,382.7103105,NA,NA,NA,1069.255792542528,NA,NA,NA,11.4007,0.006,-0.006,0,403.591,NA,NA,0,5780,NA,NA,0,4.438,NA,NA,0,1.0008852189571362,NA,NA,0,2021-06-21T18:48:11Z,2025-08-29T16:00:02Z,122
6011.01,414019147,PC,22h26m45.79s,336.690787,+57d26m02.98s,57.434161,17.224,2.156,-2.156,0,11.27,2.156,-2.156,0,2459880.708932,0.001086,-0.001086,0,33.68383478525736,3e-6,-3e-6,0,1.496,0.277,-0.277,0,11933.75462785792,676.344,-676.344,0,14.522098022595586,0.779198,-0.779198,0,172.957,NA,NA,NA,1014.9880954478803,NA,NA,NA,12.598,0.018,-0.018,0,374.145,NA,NA,0,5770,231.045,-231.045,0,4.438,NA,NA,0,1.3464807044217277,0.05,-0.05,0,2022-12-15T22:35:21Z,2023-12-11T12:02:53Z,123
7225.01,209320688,PC,19h14m51.24s,288.713507,+09d56m57.25s,9.949236,-4.44,0.064,-0.064,0,-15.022,0.067,-0.067,0,2460515.96761,0.009142,-0.009142,0,-41.78150292258274,2.082e-4,-2.082e-4,0,4.218,0.799,-0.799,0,3765.8248404594865,247.16,-247.16,0,8.358228125125791,0.613753,-0.613753,0,218.681,NA,NA,NA,1031.1344346046385,NA,NA,NA,11.8425,0.006,-0.006,0,468.929,8.846,-8.846,0,6319,249.5,-249.5,0,4.13,0.1,-0.1,0,1.5736871114279407,0.08,-0.08,0,2025-03-06T22:39:52Z,2025-08-06T12:04:41Z,124
